model_name,class_set,cutoff,confidence_threshold,accuracy,true positive,true negative,false postivie,false negative,precision,recall,f1_score
yolov8x-worldv2.pt,"['cat', 'dog']",,0.001,0.8181818181818182,103,14,26,0,0.7984496124031008,1.0,0.8879310344827586
yolov8x-worldv2.pt,"['cat', 'dog']",,0.01,0.9230769230769231,101,31,9,2,0.9181818181818182,0.9805825242718447,0.9483568075117371
yolov8x-worldv2.pt,"['cat', 'dog']",,0.02,0.9370629370629371,101,33,7,2,0.9351851851851852,0.9805825242718447,0.9573459715639812
yolov8x-worldv2.pt,"['cat', 'dog']",,0.03,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog']",,0.04,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog']",,0.05,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog']",,0.06,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog']",,0.07,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog']",,0.08,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog']",,0.09,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog']",,0.1,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog']",,0.125,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog']",,0.15,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog']",,0.175,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog']",,0.2,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog']",,0.25,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.001,0.8391608391608392,102,18,22,1,0.8225806451612904,0.9902912621359223,0.8986784140969163
yolov8x-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.01,0.9440559440559441,101,34,6,2,0.9439252336448598,0.9805825242718447,0.9619047619047619
yolov8x-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.02,0.9440559440559441,101,34,6,2,0.9439252336448598,0.9805825242718447,0.9619047619047619
yolov8x-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.03,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.04,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.05,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.06,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.07,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.08,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.09,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.1,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.125,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.15,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.175,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.2,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.25,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.001,0.8671328671328671,101,23,17,2,0.8559322033898306,0.9805825242718447,0.914027149321267
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.01,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.02,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.03,0.958041958041958,101,36,4,2,0.9619047619047619,0.9805825242718447,0.9711538461538461
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.04,0.958041958041958,101,36,4,2,0.9619047619047619,0.9805825242718447,0.9711538461538461
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.05,0.958041958041958,101,36,4,2,0.9619047619047619,0.9805825242718447,0.9711538461538461
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.06,0.958041958041958,101,36,4,2,0.9619047619047619,0.9805825242718447,0.9711538461538461
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.07,0.958041958041958,101,36,4,2,0.9619047619047619,0.9805825242718447,0.9711538461538461
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.08,0.958041958041958,101,36,4,2,0.9619047619047619,0.9805825242718447,0.9711538461538461
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.09,0.958041958041958,101,36,4,2,0.9619047619047619,0.9805825242718447,0.9711538461538461
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.1,0.958041958041958,101,36,4,2,0.9619047619047619,0.9805825242718447,0.9711538461538461
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.125,0.951048951048951,100,36,4,3,0.9615384615384616,0.970873786407767,0.966183574879227
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.15,0.951048951048951,100,36,4,3,0.9615384615384616,0.970873786407767,0.966183574879227
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.175,0.951048951048951,100,36,4,3,0.9615384615384616,0.970873786407767,0.966183574879227
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.2,0.951048951048951,100,36,4,3,0.9615384615384616,0.970873786407767,0.966183574879227
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.25,0.9440559440559441,99,36,4,4,0.9611650485436893,0.9611650485436893,0.9611650485436893
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger']",tiger,0.001,0.8041958041958042,103,12,28,0,0.7862595419847328,1.0,0.8803418803418803
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger']",tiger,0.01,0.9300699300699301,102,31,9,1,0.918918918918919,0.9902912621359223,0.9532710280373833
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger']",tiger,0.02,0.9370629370629371,101,33,7,2,0.9351851851851852,0.9805825242718447,0.9573459715639812
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger']",tiger,0.03,0.9370629370629371,101,33,7,2,0.9351851851851852,0.9805825242718447,0.9573459715639812
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger']",tiger,0.04,0.9370629370629371,101,33,7,2,0.9351851851851852,0.9805825242718447,0.9573459715639812
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger']",tiger,0.05,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger']",tiger,0.06,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger']",tiger,0.07,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger']",tiger,0.08,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger']",tiger,0.09,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger']",tiger,0.1,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger']",tiger,0.125,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger']",tiger,0.15,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger']",tiger,0.175,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger']",tiger,0.2,0.9440559440559441,100,35,5,3,0.9523809523809523,0.970873786407767,0.9615384615384616
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger']",tiger,0.25,0.9370629370629371,99,35,5,4,0.9519230769230769,0.9611650485436893,0.9565217391304348
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote']",tiger,0.001,0.8391608391608392,103,17,23,0,0.8174603174603174,1.0,0.8995633187772926
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote']",tiger,0.01,0.9370629370629371,101,33,7,2,0.9351851851851852,0.9805825242718447,0.9573459715639812
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote']",tiger,0.02,0.9440559440559441,101,34,6,2,0.9439252336448598,0.9805825242718447,0.9619047619047619
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote']",tiger,0.03,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote']",tiger,0.04,0.951048951048951,101,35,5,2,0.9528301886792453,0.9805825242718447,0.9665071770334929
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote']",tiger,0.05,0.958041958041958,101,36,4,2,0.9619047619047619,0.9805825242718447,0.9711538461538461
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote']",tiger,0.06,0.958041958041958,101,36,4,2,0.9619047619047619,0.9805825242718447,0.9711538461538461
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote']",tiger,0.07,0.958041958041958,101,36,4,2,0.9619047619047619,0.9805825242718447,0.9711538461538461
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote']",tiger,0.08,0.958041958041958,101,36,4,2,0.9619047619047619,0.9805825242718447,0.9711538461538461
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote']",tiger,0.09,0.958041958041958,101,36,4,2,0.9619047619047619,0.9805825242718447,0.9711538461538461
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote']",tiger,0.1,0.951048951048951,100,36,4,3,0.9615384615384616,0.970873786407767,0.966183574879227
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote']",tiger,0.125,0.9440559440559441,99,36,4,4,0.9611650485436893,0.9611650485436893,0.9611650485436893
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote']",tiger,0.15,0.9440559440559441,99,36,4,4,0.9611650485436893,0.9611650485436893,0.9611650485436893
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote']",tiger,0.175,0.9440559440559441,99,36,4,4,0.9611650485436893,0.9611650485436893,0.9611650485436893
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote']",tiger,0.2,0.9440559440559441,99,36,4,4,0.9611650485436893,0.9611650485436893,0.9611650485436893
yolov8x-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'sphynx cat', 'bombay cat', 'birman cat', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote']",tiger,0.25,0.9440559440559441,99,36,4,4,0.9611650485436893,0.9611650485436893,0.9611650485436893
