model_name,class_set,cutoff,confidence_threshold,accuracy,true positive,true negative,false postivie,false negative,precision,recall,f1_score
yolov8m-worldv2.pt,"['cat', 'dog']",,0.5,0.916083916083916,94,37,3,9,0.9690721649484536,0.912621359223301,0.94
yolov8m-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.05,0.9440559440559441,100,35,5,3,0.9523809523809523,0.970873786407767,0.9615384615384616
yolov8m-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.1,0.9440559440559441,100,35,5,3,0.9523809523809523,0.970873786407767,0.9615384615384616
yolov8m-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.15,0.9370629370629371,99,35,5,4,0.9519230769230769,0.9611650485436893,0.9565217391304348
yolov8m-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.2,0.9370629370629371,99,35,5,4,0.9519230769230769,0.9611650485436893,0.9565217391304348
yolov8m-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.25,0.9440559440559441,99,36,4,4,0.9611650485436893,0.9611650485436893,0.9611650485436893
yolov8m-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.3,0.9440559440559441,99,36,4,4,0.9611650485436893,0.9611650485436893,0.9611650485436893
yolov8m-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.35,0.951048951048951,99,37,3,4,0.9705882352941176,0.9611650485436893,0.9658536585365853
yolov8m-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.4,0.9440559440559441,98,37,3,5,0.9702970297029703,0.9514563106796117,0.9607843137254902
yolov8m-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.45,0.9300699300699301,96,37,3,7,0.9696969696969697,0.9320388349514563,0.9504950495049505
yolov8m-worldv2.pt,"['cat', 'dog', 'tiger']",tiger,0.5,0.916083916083916,94,37,3,9,0.9690721649484536,0.912621359223301,0.94
yolov8m-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.05,0.9370629370629371,99,35,5,4,0.9519230769230769,0.9611650485436893,0.9565217391304348
yolov8m-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.1,0.9440559440559441,99,36,4,4,0.9611650485436893,0.9611650485436893,0.9611650485436893
yolov8m-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.15,0.9370629370629371,98,36,4,5,0.9607843137254902,0.9514563106796117,0.9560975609756097
yolov8m-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.2,0.9370629370629371,98,36,4,5,0.9607843137254902,0.9514563106796117,0.9560975609756097
yolov8m-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.25,0.9300699300699301,97,36,4,6,0.9603960396039604,0.941747572815534,0.9509803921568628
yolov8m-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.3,0.916083916083916,95,36,4,8,0.9595959595959596,0.9223300970873787,0.9405940594059405
yolov8m-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.35,0.9300699300699301,95,38,2,8,0.979381443298969,0.9223300970873787,0.95
yolov8m-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.4,0.9230769230769231,94,38,2,9,0.9791666666666666,0.912621359223301,0.9447236180904524
yolov8m-worldv2.pt,"['cat', 'dog', 'domestic cat', 'domestic dog', 'tiger', 'big tiger', 'fox', 'wolf', 'coyote', 'drawing', 'painting']",tiger,0.45,0.9090909090909091,92,38,2,11,0.9787234042553191,0.8932038834951457,0.934010152284264
